genes	logFC	logCPM	PValue	FDR
ENSG00000262185	ENSG00000262185	0.239184436694233	-0.506810776821717	0.103424550837494	0.12685431575103
ENSG00000112394	ENSG00000112394	0.307007438263579	1.22607298446526	0.103551448372277	0.127001897000549
ENSG00000179593	ENSG00000179593	-0.474462247909193	6.09384532474954	0.103717965256299	0.127198048046038
ENSG00000151743	ENSG00000151743	0.161903077534148	2.26566916967326	0.103725902178239	0.127199706613294
ENSG00000120690	ENSG00000120690	-0.134752399437215	6.57993152745081	0.103905754999214	0.127412173103644
ENSG00000145623	ENSG00000145623	-0.184630668723186	6.29707908719608	0.104010811480601	0.127532901058854
ENSG00000152763	ENSG00000152763	0.192822081324469	2.92220532716316	0.104135969870778	0.12767826008909
ENSG00000138246	ENSG00000138246	-0.108883757890219	6.36606869235287	0.104317310805845	0.127892480176893
ENSG00000213672	ENSG00000213672	-0.091696655681866	4.86360061205082	0.104357249930624	0.127933326193666
ENSG00000099875	ENSG00000099875	0.144620694355512	7.65550256046482	0.104381199251194	0.127954566097757
ENSG00000100450	ENSG00000100450	0.313600297777981	1.34862415492943	0.104429181520154	0.128005261967407
ENSG00000158636	ENSG00000158636	0.174024923383432	5.13381768865387	0.104498833503389	0.128082511618455
ENSG00000179097	ENSG00000179097	-0.291829294187132	-0.369439971726414	0.104514840916244	0.128094004366197
ENSG00000188677	ENSG00000188677	-0.134759618157125	4.66387573321859	0.104627610916966	0.128224080929643
ENSG00000261512	ENSG00000261512	0.166568841542848	0.954272958808365	0.104671303849651	0.128269490469904
ENSG00000115540	ENSG00000115540	-0.10379750265543	4.75746728228758	0.104688946868607	0.128279896533837
ENSG00000227077	ENSG00000227077	0.270494575755768	-0.344460968417218	0.104693076340846	0.128279896533837
ENSG00000224914	ENSG00000224914	-0.137756612713937	1.94431434279108	0.104815783838984	0.128422103900646
ENSG00000237223	ENSG00000237223	0.812268485887365	0.661734483238193	0.104863426660549	0.128472328527935
ENSG00000188859	ENSG00000188859	0.251872414384812	1.73594467109589	0.105338727567767	0.129046454382276
ENSG00000111664	ENSG00000111664	0.270108971498521	0.307215739138652	0.105401505363442	0.129115173152249
ENSG00000171497	ENSG00000171497	0.100108684282883	4.97905605868499	0.105446401972392	0.129161980426268
ENSG00000156239	ENSG00000156239	0.131145162899265	4.06024310669573	0.105461988675828	0.129172882148088
ENSG00000115520	ENSG00000115520	0.0980914493612172	5.22901589843361	0.105509841866158	0.129223300904739
ENSG00000168594	ENSG00000168594	0.739750390436023	-0.0975414002056516	0.10565749401149	0.129395934405602
ENSG00000166323	ENSG00000166323	0.19859406485028	-0.416361584426432	0.105956539553818	0.129753941749645
ENSG00000038358	ENSG00000038358	0.123982601631848	5.23757905841105	0.106008827976847	0.12980151732628
ENSG00000100292	ENSG00000100292	-0.206555371126085	5.76616952670273	0.106007068463219	0.12980151732628
ENSG00000225649	ENSG00000225649	-0.331455752460121	-0.568495839910131	0.106022320507224	0.129809810340889
ENSG00000136935	ENSG00000136935	0.100145390042891	5.31722874013921	0.106096944993703	0.12989294526829
ENSG00000165996	ENSG00000165996	-0.273753771058062	1.9253021727566	0.106293856133696	0.130125773941111
ENSG00000165138	ENSG00000165138	-0.222524106773563	3.56489191790087	0.106433245254269	0.13028815866054
ENSG00000086544	ENSG00000086544	-0.126562775466947	5.56575453247777	0.106482774160232	0.130340529161536
ENSG00000155111	ENSG00000155111	0.153014872237517	5.45682863063977	0.106528158479981	0.130387820155628
ENSG00000105939	ENSG00000105939	-0.0979559298027862	6.18625128999137	0.106556796713143	0.130414609661967
ENSG00000100079	ENSG00000100079	0.309789781743721	1.38066928102125	0.106649089994319	0.130519298100111
ENSG00000214535	ENSG00000214535	-0.178410520014926	0.612719336682623	0.106727061596905	0.130606447227228
ENSG00000152463	ENSG00000152463	0.671963813559612	-0.130317845893179	0.10674006015356	0.130614080068821
ENSG00000140153	ENSG00000140153	-0.0877713120035005	4.8077628946478	0.107026288887124	0.130956032982105
ENSG00000066923	ENSG00000066923	0.281104453921709	2.00746480028719	0.107068735521849	0.130999672734884
ENSG00000276248	ENSG00000276248	0.225781598643235	0.241030587179283	0.107092778976211	0.131020791910224
ENSG00000229214	ENSG00000229214	-0.212067956158464	-0.740401871257185	0.107232547975959	0.131183481844062
ENSG00000152234	ENSG00000152234	-0.0902463298120299	8.84899806501898	0.107343808116212	0.131311276924327
ENSG00000229644	ENSG00000229644	-0.263758157655867	1.93412296986332	0.107634383500843	0.131658394255004
ENSG00000116717	ENSG00000116717	-0.164966680753831	4.74270412737712	0.107646925154011	0.131665398260426
ENSG00000215018	ENSG00000215018	-0.311411237752866	1.7312458663492	0.107667104939421	0.131673406762454
ENSG00000264112	ENSG00000264112	0.231734258198434	3.25269004933077	0.107664863709112	0.131673406762454
ENSG00000162390	ENSG00000162390	0.236377297716393	1.28216320705154	0.107709696373312	0.131708818492191
ENSG00000259431	ENSG00000259431	0.17027864882274	2.41808194323984	0.107704986096162	0.131708818492191
ENSG00000125741	ENSG00000125741	0.0870414966946864	4.97107929263725	0.107818130178438	0.131833067838917
ENSG00000182541	ENSG00000182541	-0.135398591309611	6.52779878962534	0.108029181920224	0.132082768122462
ENSG00000279342	ENSG00000279342	-0.217507360349598	-0.141557727086083	0.108059811678703	0.132111856338787
ENSG00000131845	ENSG00000131845	-0.128756691415381	4.42132277372968	0.108084425467814	0.132133586330036
ENSG00000135636	ENSG00000135636	-0.146531097874766	4.95089226069184	0.108218990583595	0.132289720945003
ENSG00000276850	ENSG00000276850	0.489742241784993	-0.832149863799425	0.108261492119551	0.13233330199731
ENSG00000286162	ENSG00000286162	0.16984607642916	1.26832458813373	0.108281422078187	0.132349288940614
ENSG00000025156	ENSG00000025156	-0.11479986728372	4.20016919280247	0.108288637165441	0.132349733820194
ENSG00000145014	ENSG00000145014	0.135785443016737	3.59857003789017	0.108324266417242	0.132384904070873
ENSG00000118454	ENSG00000118454	-0.0869046017035311	4.93992791508839	0.10856165359913	0.132658234184831
ENSG00000170390	ENSG00000170390	0.201508787615797	2.85586008875873	0.108554862343681	0.132658234184831
ENSG00000105640	ENSG00000105640	0.165348219973425	8.42858107143405	0.108643156208857	0.132749430211429
ENSG00000261770	ENSG00000261770	0.297581358353893	0.276690759313093	0.108683305425589	0.132790088812316
ENSG00000171209	ENSG00000171209	1.31966706481217	4.59131669813264	0.108793347571194	0.132916132581605
ENSG00000235508	ENSG00000235508	0.206329273905517	-0.216237281765423	0.108825108874257	0.132946528377468
ENSG00000250579	ENSG00000250579	0.487778258949868	-0.785550984986159	0.108841941236698	0.132958683496302
ENSG00000230715	ENSG00000230715	-0.157357007433848	2.2447091133023	0.108881839735977	0.132999012331306
ENSG00000073146	ENSG00000073146	0.293126604283521	-0.386582350321127	0.108902211990038	0.133015486293851
ENSG00000153037	ENSG00000153037	0.0920143470078241	3.78207883114524	0.109017566857439	0.133147964629956
ENSG00000251369	ENSG00000251369	-0.132830676254337	3.57698920086166	0.109035299787478	0.133161203773834
ENSG00000254533	ENSG00000254533	0.361297687828007	-0.497525982345573	0.109048318506742	0.133168684298202
ENSG00000112874	ENSG00000112874	0.188278625367561	4.68492041181163	0.109063470760379	0.133178769162389
ENSG00000111231	ENSG00000111231	-0.0895052418231378	4.58356430756139	0.109118402498785	0.133237424908131
ENSG00000078747	ENSG00000078747	-0.104286320706081	6.24580850550988	0.109195093054971	0.133322639845528
ENSG00000273356	ENSG00000273356	-0.189288467297831	-0.299126508268487	0.109220176678049	0.133344838088008
ENSG00000134802	ENSG00000134802	-0.202606393993749	4.62368453826852	0.109233610526695	0.133352811435458
ENSG00000223534	ENSG00000223534	0.316040793030203	-0.721632188896138	0.109553903822568	0.133735375295062
ENSG00000269973	ENSG00000269973	0.126070531263361	2.27444418136109	0.109621303750146	0.13380919662867
ENSG00000267041	ENSG00000267041	0.185933931460738	2.18396699445809	0.109969621737799	0.13422588947563
ENSG00000237505	ENSG00000237505	0.350089491997091	-0.798368228692062	0.110017572816751	0.134275933262193
ENSG00000107957	ENSG00000107957	0.15119670630971	6.90381330384289	0.110219191837704	0.134513509881911
ENSG00000080947	ENSG00000080947	-0.171622819299268	1.74895495385877	0.110343942410791	0.134657250757528
ENSG00000112983	ENSG00000112983	0.104564206953375	6.03930577846344	0.110402373821991	0.134720046585384
ENSG00000143416	ENSG00000143416	0.198780749311027	7.47297387955524	0.11051473829291	0.134840125961122
ENSG00000182749	ENSG00000182749	0.129254269845752	3.89248556753486	0.110514165836303	0.134840125961122
ENSG00000178826	ENSG00000178826	-0.306196341942731	1.87047440570538	0.110588792558824	0.134921958737613
ENSG00000272142	ENSG00000272142	0.166472103042325	1.45022033707657	0.110601676852474	0.13492915651633
ENSG00000223803	ENSG00000223803	0.269846425729758	0.0808660443782161	0.110649301149564	0.134978731978231
ENSG00000123600	ENSG00000123600	0.0980746069973665	4.50418312964899	0.110696828297753	0.135028182677022
ENSG00000119280	ENSG00000119280	-0.135025484574115	6.98810956346553	0.11080570992489	0.13514392981432
ENSG00000183578	ENSG00000183578	0.218779979322463	2.57918329475243	0.110799943878192	0.13514392981432
ENSG00000172171	ENSG00000172171	0.11274388349384	2.38079418188615	0.110844952393696	0.135183256965999
ENSG00000185414	ENSG00000185414	0.0816754536055745	5.33060866347483	0.110873097629593	0.135209046146611
ENSG00000111261	ENSG00000111261	0.162241183881702	5.79124410427828	0.110980575529642	0.135331571650147
ENSG00000165555	ENSG00000165555	0.199205484927611	-0.0455403340324099	0.111004339454026	0.135352005906259
ENSG00000139133	ENSG00000139133	0.144715359205089	2.16112336024177	0.111210665900763	0.135595029277388
ENSG00000167081	ENSG00000167081	0.215102055284947	5.09792485691874	0.111228261769928	0.135607924321329
ENSG00000101493	ENSG00000101493	0.201121168251278	5.04593858368646	0.111411116982659	0.13582228687814
ENSG00000129055	ENSG00000129055	0.0965221636034391	5.86690355269628	0.111500043038922	0.135922119734075
ENSG00000234715	ENSG00000234715	-0.40848648816716	-1.10265506177491	0.111700773774301	0.136158224872031
ENSG00000121350	ENSG00000121350	-0.131319596910769	3.59627484553415	0.111886706085788	0.136376262739936
ENSG00000187498	ENSG00000187498	-0.16149832985589	8.94730131020288	0.111965390255093	0.13645494977906
ENSG00000227001	ENSG00000227001	-0.226434367397136	-0.448699192481925	0.111961601124293	0.13645494977906
ENSG00000112659	ENSG00000112659	0.111511303790063	5.23776645065383	0.112075455263966	0.136580472166875
ENSG00000141425	ENSG00000141425	0.1229371071933	6.210325769008	0.112105092052357	0.136607971252598
ENSG00000211599	ENSG00000211599	0.60582639667281	1.41990048084179	0.112162062017594	0.136668772174586
ENSG00000134001	ENSG00000134001	0.0905636166410991	6.45753300933715	0.112220972958796	0.136704000992196
ENSG00000163161	ENSG00000163161	0.0722562868116067	5.80678351568629	0.112224702030445	0.136704000992196
ENSG00000172508	ENSG00000172508	0.210920848317151	1.04049211503021	0.112226356337884	0.136704000992196
ENSG00000174123	ENSG00000174123	0.324210072231997	1.50581995454315	0.112212093588922	0.136704000992196
ENSG00000225975	ENSG00000225975	-0.141584041248898	1.08693123389849	0.112211722299766	0.136704000992196
ENSG00000179163	ENSG00000179163	0.137356166688923	5.96015890468303	0.112299753276663	0.1367847814501
ENSG00000159388	ENSG00000159388	-0.230715508881064	8.35625417346991	0.112358966490141	0.136848276568725
ENSG00000147459	ENSG00000147459	0.169340332113602	5.18277709835499	0.112556854393789	0.137080652703266
ENSG00000287766	ENSG00000287766	-0.237685328338035	-1.09233464273532	0.112645885837492	0.137180433878124
ENSG00000078237	ENSG00000078237	0.145618160034977	2.59978325580122	0.112802876917674	0.137362958667148
ENSG00000126581	ENSG00000126581	0.127026861501829	5.80717752374473	0.112836915814099	0.137395747853562
ENSG00000083750	ENSG00000083750	-0.103600696290766	4.2096434418449	0.113036759179094	0.1376217378094
ENSG00000170537	ENSG00000170537	0.203838746887729	2.06359401913562	0.113032218937733	0.1376217378094
ENSG00000210144	ENSG00000210144	-0.265641300488122	-0.955420212371101	0.113302036759211	0.137936018787147
ENSG00000181061	ENSG00000181061	0.157994762074415	5.64088692454379	0.113332752434563	0.137964718100126
ENSG00000164344	ENSG00000164344	-0.266826212074288	-0.916837397319002	0.113347900425122	0.137974463794108
ENSG00000272341	ENSG00000272341	-0.176790541833527	2.27588456054905	0.113363745868554	0.137985057191653
ENSG00000059691	ENSG00000059691	-0.0950573876963471	4.35710112366585	0.113531232819805	0.13818021393731
ENSG00000259863	ENSG00000259863	-0.235289161262441	-1.03681735244352	0.113677441034425	0.13834944912134
ENSG00000204228	ENSG00000204228	0.178660764064864	3.94331723298058	0.113727660063493	0.138401848123129
ENSG00000242779	ENSG00000242779	0.215181128587062	3.00443681783573	0.113744735626065	0.138413908839328
ENSG00000152128	ENSG00000152128	-0.246630328292692	1.73313567312192	0.113898300056117	0.138592048405396
ENSG00000023608	ENSG00000023608	-0.0968179441223147	2.68530736129181	0.114016886633327	0.138727606977554
ENSG00000087111	ENSG00000087111	0.130018272590231	6.36714012083211	0.114200175219959	0.138941868302001
ENSG00000136149	ENSG00000136149	0.229689283984401	2.32677433569889	0.114312896710297	0.139070252449746
ENSG00000156384	ENSG00000156384	-0.0965285985218329	2.73582160099253	0.114466096612751	0.139247862365562
ENSG00000168032	ENSG00000168032	0.304638085713815	2.65896133781116	0.114478555557483	0.139254249496849
ENSG00000103544	ENSG00000103544	0.108479763410146	6.12397408269637	0.114582614097395	0.139368623715417
ENSG00000266338	ENSG00000266338	0.205195997309738	4.00727269355532	0.114587009549227	0.139368623715417
ENSG00000276975	ENSG00000276975	-0.276780620199666	0.527972289749383	0.114638797113278	0.139422833205383
ENSG00000125779	ENSG00000125779	0.0891133993817997	4.8544729197194	0.1146695133928	0.139451410747378
ENSG00000239713	ENSG00000239713	0.21208707137497	3.99117872855932	0.114702519906924	0.139482769706783
ENSG00000232310	ENSG00000232310	0.296922920916511	-0.593315298953859	0.114723096076594	0.139499009882775
ENSG00000132361	ENSG00000132361	0.137027942081723	6.5513264315592	0.114830954418123	0.139621373203002
ENSG00000259891	ENSG00000259891	-0.154061681335458	1.82210952282476	0.1148508543341	0.139636780415768
ENSG00000253738	ENSG00000253738	-0.119782399426976	4.93111190698534	0.114878714018132	0.139661862643315
ENSG00000260257	ENSG00000260257	0.168615416944184	2.83938323274295	0.115369033404775	0.140249133932002
ENSG00000135164	ENSG00000135164	-0.119626335234213	5.7075859418785	0.115551549651061	0.140462171920413
ENSG00000168811	ENSG00000168811	-0.31073652347045	-0.182695724517686	0.115619874823454	0.140536383429151
ENSG00000128989	ENSG00000128989	-0.113973246586316	7.63179582504356	0.115818291381997	0.140768702209476
ENSG00000262766	ENSG00000262766	0.253013544719964	-0.406087599816106	0.115926327503652	0.140891147827339
ENSG00000279227	ENSG00000279227	0.196643257696761	-0.205856902457553	0.11597906676058	0.140946377181737
ENSG00000137845	ENSG00000137845	-0.110597042616441	6.96528819361008	0.116008122670453	0.140972819635643
ENSG00000197149	ENSG00000197149	0.19298605174517	2.20436923125882	0.116044451992632	0.141008096841971
ENSG00000130649	ENSG00000130649	0.274257891579388	0.769650451058504	0.116288864083088	0.141296199531863
ENSG00000179833	ENSG00000179833	-0.120540737505044	6.01871996295604	0.116415381981019	0.141441028245869
ENSG00000247498	ENSG00000247498	0.235072014012609	1.73451659744841	0.116583906388569	0.141636872122154
ENSG00000269556	ENSG00000269556	0.095506142755005	3.94435413823943	0.116863144180221	0.141967187729438
ENSG00000113621	ENSG00000113621	-0.0805068027106846	6.00355738101914	0.116891237014515	0.141992386131322
ENSG00000162627	ENSG00000162627	-0.136530217462122	4.58985541108481	0.11694346981681	0.14204690328981
ENSG00000149115	ENSG00000149115	0.122080463374063	7.99091365391832	0.116993545961565	0.142098794145584
ENSG00000041982	ENSG00000041982	0.292263134831082	8.40773507149805	0.117177224418045	0.142312939853375
ENSG00000186660	ENSG00000186660	-0.0960482102843951	6.5052578012397	0.117485417433016	0.142678273336959
ENSG00000121797	ENSG00000121797	-0.173703561918642	2.01570181452853	0.117711747182032	0.142944149614187
ENSG00000272574	ENSG00000272574	0.262127941863793	-0.731164427434922	0.117775276071798	0.143012306440066
ENSG00000255112	ENSG00000255112	-0.0869740864297031	5.56690831732447	0.1177870523036	0.143017616367124
ENSG00000142207	ENSG00000142207	-0.122064060506759	5.61736095644749	0.117921264320616	0.143171578414032
