mirnaid	genesymbol
hsa-miR-4471	MCFD2
hsa-miR-4471	SERTAD3
hsa-miR-4471	SERTAD3
hsa-miR-4471	SERTAD3
hsa-miR-4471	SERTAD3
hsa-miR-4471	ABI2
hsa-miR-4471	ABI2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4471	MCFD2
hsa-miR-4475	SRPRB
hsa-miR-4475	SRPRB
hsa-miR-4476	PSMD11
hsa-miR-4476	IKZF5
hsa-miR-4476	BLOC1S2
hsa-miR-4476	BLOC1S2
hsa-miR-4476	RTKN2
hsa-miR-4476	FAM168A
hsa-miR-4476	ELFN2
hsa-miR-4476	DBN1
hsa-miR-4476	SMARCD1
hsa-miR-4476	NACC2
hsa-miR-4476	NAV2
hsa-miR-4476	ABHD2
hsa-miR-4476	IP6K1
hsa-miR-4476	ADGRF2
hsa-miR-4476	BLOC1S2
hsa-miR-4476	NAV2
hsa-miR-4476	NAV2
hsa-miR-4476	SOCS7
hsa-miR-4476	SOCS7
hsa-miR-4476	RNF111
hsa-miR-4476	HOXD8
hsa-miR-4476	TAOK1
hsa-miR-4476	GID4
hsa-miR-4476	TAOK1
hsa-miR-4476	PSMD11
hsa-miR-4476	RAB5B
hsa-miR-4476	RAB5B
hsa-miR-4476	SDC4
hsa-miR-4476	SET
hsa-miR-4476	SET
hsa-miR-4476	SET
hsa-miR-4476	ATOX1
hsa-miR-4476	DBN1
hsa-miR-4476	REEP5
hsa-miR-4476	PRRC2B
hsa-miR-4476	DBN1
hsa-miR-4476	ADGRF2
hsa-miR-4476	PRRC2B
hsa-miR-4476	PRRC2B
hsa-miR-4476	B4GALT1
hsa-miR-4476	ACTR2
hsa-miR-4476	IP6K1
hsa-miR-4476	KREMEN1
hsa-miR-4476	UNC119B
hsa-miR-4476	UNC119B
hsa-miR-4476	SET
hsa-miR-4476	SET
hsa-miR-4476	SET
hsa-miR-4476	ZFYVE27
hsa-miR-4476	HOXD8
hsa-miR-4476	HOXD8
hsa-miR-4476	NAV2
hsa-miR-4476	SET
hsa-miR-4476	SET
hsa-miR-4476	SET
hsa-miR-4476	SET
hsa-miR-4476	SET
hsa-miR-4476	RAB5B
hsa-miR-4476	RAB5B
hsa-miR-4476	RAB5B
hsa-miR-4476	RAB5B
hsa-miR-4477a	AMOTL1
hsa-miR-4477a	AMOTL1
hsa-miR-4477b	CAB39
hsa-miR-4477b	CAB39
hsa-miR-4477b	CAB39
hsa-miR-4478	URM1
hsa-miR-4478	CENPN
hsa-miR-4478	CENPN
hsa-miR-4478	MEF2D
hsa-miR-4478	MEF2D
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	TXNRD2
hsa-miR-4478	TXNRD2
hsa-miR-4478	DFFB
hsa-miR-4478	OLFML2A
hsa-miR-4478	OLFML2A
hsa-miR-4478	UTP15
hsa-miR-4478	UTP15
hsa-miR-4478	ZNF124
hsa-miR-4478	ZNF417
hsa-miR-4478	ZNF417
hsa-miR-4478	KIF3A
hsa-miR-4478	PGPEP1
hsa-miR-4478	MEMO1
hsa-miR-4478	TMEM170A
hsa-miR-4478	TMEM170A
hsa-miR-4478	TMEM170A
hsa-miR-4478	TMEM59
hsa-miR-4478	EVI5
hsa-miR-4478	PGPEP1
hsa-miR-4478	URM1
hsa-miR-4478	SNX27
hsa-miR-4478	SNX27
hsa-miR-4478	SNX27
hsa-miR-4478	UTP15
hsa-miR-4478	HOOK3
hsa-miR-4478	ZNF587
hsa-miR-4478	ZNF566
hsa-miR-4478	ZNF566
hsa-miR-4478	ZNF101
hsa-miR-4478	ZNF101
hsa-miR-4478	RFT1
hsa-miR-4478	RFT1
hsa-miR-4478	MOB3A
hsa-miR-4478	MAPK1IP1L
hsa-miR-4478	TMEM170A
hsa-miR-4478	TNFRSF10B
hsa-miR-4478	TPM3
hsa-miR-4478	TPM3
hsa-miR-4478	ZNF641
hsa-miR-4478	ZNF417
hsa-miR-4478	ZNF417
hsa-miR-4478	TRIM65
hsa-miR-4478	ZNF619
hsa-miR-4478	ZNF619
hsa-miR-4478	TMTC1
hsa-miR-4478	WFDC8
hsa-miR-4478	SLC36A2
hsa-miR-4478	APAF1
hsa-miR-4478	APAF1
hsa-miR-4478	APAF1
hsa-miR-4478	APAF1
hsa-miR-4478	APAF1
hsa-miR-4478	OLFML2A
hsa-miR-4478	MIDEAS
hsa-miR-4478	MIDEAS
hsa-miR-4478	C1orf174
hsa-miR-4478	BLOC1S3
hsa-miR-4478	SNX27
hsa-miR-4478	SNX27
hsa-miR-4478	MEF2D
hsa-miR-4478	MEF2D
hsa-miR-4478	ZNF566
hsa-miR-4478	ZNF566
hsa-miR-4478	ZNF701
hsa-miR-4478	ZNF566
hsa-miR-4478	ZNF566
hsa-miR-4478	CBFA2T2
hsa-miR-4478	ZNF641
hsa-miR-4478	SNX27
hsa-miR-4478	SNX27
hsa-miR-4478	SNX27
hsa-miR-4478	TMEM170A
hsa-miR-4478	TBC1D24
hsa-miR-4478	TBC1D24
hsa-miR-4478	TRIM65
hsa-miR-4478	ENAH
hsa-miR-4478	MOB3A
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	SUMF2
hsa-miR-4478	MEMO1
hsa-miR-4478	ANGPT4
hsa-miR-4478	PGPEP1
hsa-miR-4478	CDKAL1
hsa-miR-4478	CDKAL1
hsa-miR-4478	RNF125
hsa-miR-4478	ENAH
hsa-miR-4478	ZNF701
hsa-miR-4478	LIN7C
hsa-miR-4478	LIN7C
hsa-miR-4478	PDP2
hsa-miR-4478	PDP2
hsa-miR-4478	CD209
hsa-miR-4478	CD209
hsa-miR-4478	PHACTR4
hsa-miR-4478	ZNF329
hsa-miR-4478	SOAT1
hsa-miR-4478	TSPYL1
hsa-miR-4478	SLC7A5
hsa-miR-4478	PPM1D
hsa-miR-4478	MED17
hsa-miR-4478	DFFB
hsa-miR-4478	TMEM59
hsa-miR-4478	CBFA2T2
hsa-miR-4478	CBFA2T2
hsa-miR-4478	EVI5
hsa-miR-4478	GOLGA3
hsa-miR-4478	MEF2D
hsa-miR-4478	NMUR1
hsa-miR-4478	PPEF2
hsa-miR-4478	PPEF2
hsa-miR-4478	SHOX
hsa-miR-4478	POLR1G
hsa-miR-4478	FBXW2
hsa-miR-4478	APAF1
hsa-miR-4478	APAF1
hsa-miR-4478	PGPEP1
hsa-miR-4478	SNX27
hsa-miR-4478	SNX27
hsa-miR-4478	EVI5
hsa-miR-4478	ATM
hsa-miR-4478	TXNRD2
hsa-miR-4478	TXNRD2
hsa-miR-4478	TPM3
hsa-miR-4478	TPM3
hsa-miR-4478	SUMF2
hsa-miR-4478	TMTC1
hsa-miR-4478	TMTC1
hsa-miR-4478	MEMO1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	SLC11A2
hsa-miR-4478	GOLGA3
hsa-miR-4478	ATM
hsa-miR-4478	SHOX
hsa-miR-4478	SHOX
hsa-miR-4478	NPR1
hsa-miR-4478	ENAH
hsa-miR-4478	MXRA7
hsa-miR-4478	TRAPPC2
hsa-miR-4478	CBFA2T2
hsa-miR-4478	CBFA2T2
hsa-miR-4478	GLUL
hsa-miR-4478	GLUL
hsa-miR-4478	CBFA2T2
hsa-miR-4478	CBFA2T2
hsa-miR-4478	SUMF2
hsa-miR-4478	SUMF2
hsa-miR-4478	MIDEAS
hsa-miR-4478	MIDEAS
hsa-miR-4478	PHACTR4
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	CLCC1
hsa-miR-4478	ARSA
hsa-miR-4478	ARSA
hsa-miR-4478	ARSA
hsa-miR-4478	ARSA
hsa-miR-4478	CENPN
hsa-miR-4478	FBXO45
hsa-miR-4478	TRAPPC2
hsa-miR-4478	SUMF2
hsa-miR-4478	TVP23C
hsa-miR-4478	TVP23C
hsa-miR-4478	TVP23C
hsa-miR-4478	URM1
hsa-miR-4478	MEMO1
hsa-miR-4478	CD209
hsa-miR-4478	CD209
hsa-miR-4478	CD209
hsa-miR-4478	CD209
hsa-miR-4478	CD209
hsa-miR-4478	CD209
hsa-miR-4478	CASTOR2
hsa-miR-4478	CASTOR2
hsa-miR-4478	ZNF619
hsa-miR-4478	ZNF619
hsa-miR-4478	ZNF619
hsa-miR-4478	ZNF619
hsa-miR-4478	ZNF619
hsa-miR-4478	ZNF619
hsa-miR-4478	ZNF619
hsa-miR-4478	ZNF619
hsa-miR-4478	SHISA9
hsa-miR-4478	ZNF566
hsa-miR-4478	ZNF566
hsa-miR-4478	ZNF566
hsa-miR-4478	ZNF566
hsa-miR-4478	ZNF566
hsa-miR-4478	SUMF2
hsa-miR-4478	APAF1
hsa-miR-4478	APAF1
hsa-miR-4478	ZNF701
hsa-miR-4478	ZNF641
hsa-miR-4478	ZNF641
hsa-miR-4478	ZNF641
hsa-miR-4478	SLC11A2
hsa-miR-4478	SLC11A2
hsa-miR-4478	TMTC1
hsa-miR-4478	TMTC1
hsa-miR-4478	TBC1D24
hsa-miR-4478	ZNF587
hsa-miR-4478	SOAT1
hsa-miR-4478	SOAT1
hsa-miR-448	FRS2
hsa-miR-448	FRS2
hsa-miR-448	DTX4
hsa-miR-448	ARID1A
hsa-miR-448	BCL2
hsa-miR-448	DTX4
hsa-miR-448	CEP97
hsa-miR-448	LAMC1
hsa-miR-448	ARID1A
hsa-miR-448	FBXO28
hsa-miR-4480	ARID4B
hsa-miR-4480	ABCB5
hsa-miR-4480	MAFK
hsa-miR-4480	TMEM30A
hsa-miR-4480	MAFK
hsa-miR-4480	ST13
hsa-miR-4480	ST13
hsa-miR-4480	CIT
hsa-miR-4480	ZNF439
hsa-miR-4480	ZNF439
hsa-miR-4480	ANKRD24
hsa-miR-4480	TMEM30A
hsa-miR-4480	ABCB5
hsa-miR-4481	RPS6KA4
hsa-miR-4481	CLDN4
hsa-miR-4481	PTGES2
hsa-miR-4481	NFIC
hsa-miR-4481	NFIC
hsa-miR-4481	SOCS7
hsa-miR-4481	SOCS7
hsa-miR-4481	PTGES2
hsa-miR-4481	SOCS7
hsa-miR-4481	SOCS7
hsa-miR-4481	UBE2Q1
hsa-miR-4481	RPS6KA4
hsa-miR-4481	MECP2
hsa-miR-4481	GRK5
hsa-miR-4481	NFIC
hsa-miR-4481	TFPI
hsa-miR-4481	TFPI
hsa-miR-4481	TFPI
hsa-miR-4481	TFPI
hsa-miR-4481	TFPI
hsa-miR-4481	TFPI
hsa-miR-4481	KDM6B
hsa-miR-4481	RPS6KA4
hsa-miR-4481	SYT2
hsa-miR-4481	NFIC
hsa-miR-4481	NFIC
hsa-miR-4481	NFIC
hsa-miR-4481	PTGES2
hsa-miR-4483	SLC38A1
hsa-miR-4483	SLC38A1
hsa-miR-4483	SLC38A1
hsa-miR-4483	SLC38A1
hsa-miR-4483	SLC38A1
hsa-miR-4483	NFIC
hsa-miR-4483	NFIC
hsa-miR-4483	CPSF7
hsa-miR-4483	CPSF7
hsa-miR-4483	CPSF7
hsa-miR-4483	NFIC
hsa-miR-4483	VDR
hsa-miR-4483	VDR
hsa-miR-4483	VDR
hsa-miR-4483	SLC38A1
hsa-miR-4483	CPSF7
hsa-miR-4483	CPSF7
hsa-miR-4483	NFIC
hsa-miR-4483	NFIC
hsa-miR-4483	NFIC
hsa-miR-4484	RBFOX2
hsa-miR-4484	RBFOX2
hsa-miR-4484	CERS2
hsa-miR-4484	RBFOX2
hsa-miR-4484	RBFOX2
hsa-miR-4484	APP
hsa-miR-4484	APP
hsa-miR-4486	MDM2
hsa-miR-4486	LIX1L
hsa-miR-4486	NF2
hsa-miR-4486	NF2
hsa-miR-4486	NF2
hsa-miR-4486	NF2
hsa-miR-4486	NF2
hsa-miR-4486	NF2
hsa-miR-4486	MDM2
hsa-miR-4486	MDM2
hsa-miR-4486	HP1BP3
hsa-miR-4486	NF2
hsa-miR-4486	ZNF835
hsa-miR-4486	MDM2
hsa-miR-4486	MDM2
hsa-miR-4487	ZBTB18
hsa-miR-4487	RAB11FIP4
hsa-miR-4487	RAB11FIP4
hsa-miR-4487	CCDC25
hsa-miR-4487	SETD3
hsa-miR-4487	RAB11FIP4
hsa-miR-4487	RAB11FIP4
hsa-miR-4487	LUZP1
hsa-miR-4487	ZNF268
hsa-miR-4487	ZNF268
hsa-miR-4487	HIF1A
hsa-miR-4487	ZBTB18
hsa-miR-4487	NFASC
hsa-miR-4487	USP37
hsa-miR-4487	USP37
hsa-miR-4487	USP37
hsa-miR-4487	NFASC
hsa-miR-4487	NFASC
hsa-miR-4487	CCDC25
hsa-miR-4487	CCDC25
hsa-miR-4487	USP37
hsa-miR-4487	TRAF1
hsa-miR-4487	HIF1A
hsa-miR-4487	PRIM2
hsa-miR-4487	AP1G1
hsa-miR-4487	AP1G1
hsa-miR-4487	CACNA1C
hsa-miR-4487	LUZP1
hsa-miR-4487	NFASC
hsa-miR-4487	NFASC
hsa-miR-4487	ZNF268
hsa-miR-4487	ZNF268
hsa-miR-4487	ZNF268
hsa-miR-4487	TRAF1
hsa-miR-4487	HIF1A
hsa-miR-4488	NDRG1
hsa-miR-4488	LSP1
hsa-miR-4488	GPAT4
hsa-miR-4488	LSP1
hsa-miR-4488	NDRG1
hsa-miR-4488	NDRG1
hsa-miR-4488	NDRG1
hsa-miR-4488	LSP1
hsa-miR-4489	BAP1
hsa-miR-4489	SLC25A22
hsa-miR-4489	SKI
hsa-miR-4490	LONRF2
hsa-miR-4490	LONRF2
hsa-miR-4490	B4GALT1
hsa-miR-4491	PALM2AKAP2
hsa-miR-4491	PTAR1
hsa-miR-4491	ENTPD1
hsa-miR-4491	PALM2AKAP2
hsa-miR-4491	ENTPD1
hsa-miR-4491	PTAR1
hsa-miR-4491	ENTPD1
hsa-miR-4491	ENTPD1
hsa-miR-4492	MAP3K9
hsa-miR-4492	MAN2B2
hsa-miR-4492	CBX6
hsa-miR-4492	SAMD4B
hsa-miR-4492	TRAF7
hsa-miR-4492	FBXW8
hsa-miR-4492	ASB6
hsa-miR-4492	NF2
hsa-miR-4492	NF2
hsa-miR-4492	NF2
hsa-miR-4492	NF2
hsa-miR-4492	NF2
hsa-miR-4492	NFIC
hsa-miR-4492	MAP3K9
hsa-miR-4492	U2AF2
hsa-miR-4492	U2AF2
hsa-miR-4492	FBXW8
hsa-miR-4492	FBXW8
hsa-miR-4492	SOCS7
hsa-miR-4492	NDOR1
hsa-miR-4492	SOCS7
hsa-miR-4492	RAD54L2
hsa-miR-4492	MAN2B2
hsa-miR-4492	NF2
hsa-miR-4492	TMEM63C
hsa-miR-4492	PPP1R11
hsa-miR-4492	PPP1R11
hsa-miR-4492	ZNF703
hsa-miR-4492	FSCN1
hsa-miR-4492	STAC
hsa-miR-4492	LLGL1
hsa-miR-4492	LLGL1
hsa-miR-4492	NFIC
hsa-miR-4492	U2AF2
hsa-miR-4492	RAD54L2
hsa-miR-4492	CCNF
hsa-miR-4492	NF2
hsa-miR-4492	U2AF2
hsa-miR-4492	FOXK1
hsa-miR-4492	NCKAP5L
hsa-miR-4492	KDM6B
hsa-miR-4492	AKT1S1
hsa-miR-4492	NDOR1
hsa-miR-4492	NDOR1
hsa-miR-4492	NDOR1
hsa-miR-4492	NFIC
hsa-miR-4492	NFIC
hsa-miR-4492	NFIC
hsa-miR-4493	NR6A1
hsa-miR-4493	NR6A1
hsa-miR-4493	NR6A1
hsa-miR-4493	UBN2
hsa-miR-4493	ZFP36
hsa-miR-4493	ADAMTS4
hsa-miR-4493	PIAS2
hsa-miR-4493	NR6A1
hsa-miR-4493	AIFM2
hsa-miR-4494	PUM2
hsa-miR-4494	ARNTL
hsa-miR-4494	ARNTL
hsa-miR-4494	CTPS2
hsa-miR-4494	PUM2
hsa-miR-4494	CTPS2
hsa-miR-4494	ARNTL
hsa-miR-4494	ARNTL
hsa-miR-4494	ARNTL
hsa-miR-4494	PUM2
hsa-miR-4494	ARNTL
hsa-miR-4494	CTPS2
hsa-miR-4495	SGMS1
hsa-miR-4496	CD274
hsa-miR-4496	NR6A1
hsa-miR-4496	NR6A1
hsa-miR-4496	PRICKLE2
hsa-miR-4496	SFT2D2
hsa-miR-4496	RAP1B
hsa-miR-4496	UNC5C
hsa-miR-4496	PRICKLE2
hsa-miR-4496	NR6A1
hsa-miR-4496	PRLR
hsa-miR-4496	FNBP1L
hsa-miR-4496	FKBP1A
hsa-miR-4496	PRLR
hsa-miR-4496	PTBP3
hsa-miR-4496	RAP1B
hsa-miR-4496	RAP1B
hsa-miR-4496	RAP1B
hsa-miR-4496	RAP1B
hsa-miR-4498	NFIX
hsa-miR-4498	NFIX
hsa-miR-4498	AKT1S1
hsa-miR-4498	MYL12A
hsa-miR-4498	CBX6
hsa-miR-4498	ASB6
hsa-miR-4498	NFIC
hsa-miR-4498	NFIC
hsa-miR-4498	NFIX
hsa-miR-4498	U2AF2
hsa-miR-4498	SLC12A7
hsa-miR-4498	SOCS7
hsa-miR-4498	CBX6
hsa-miR-4498	NDOR1
hsa-miR-4498	NDOR1
hsa-miR-4498	SOCS7
hsa-miR-4498	ASB6
hsa-miR-4498	TMEM63C
hsa-miR-4498	PPP1R11
hsa-miR-4498	NFIX
hsa-miR-4498	NECTIN1
hsa-miR-4498	RNF4
hsa-miR-4498	RNF4
hsa-miR-4498	NFIC
hsa-miR-4498	SLC12A7
hsa-miR-4498	NFIX
hsa-miR-4498	NFIX
hsa-miR-4498	NFIX
hsa-miR-4498	NFIX
hsa-miR-4498	AKT1S1
hsa-miR-4498	NDOR1
hsa-miR-4498	NDOR1
hsa-miR-4498	NDOR1
hsa-miR-4498	NDOR1
hsa-miR-4498	NDOR1
hsa-miR-4498	NDOR1
hsa-miR-4498	RNF4
hsa-miR-4498	RNF4
hsa-miR-4498	RNF4
hsa-miR-4498	NFIC
hsa-miR-4498	NFIC
hsa-miR-4498	NFIC
hsa-miR-4499	BNC2
hsa-miR-4499	GRPEL2
hsa-miR-4499	GRPEL2
hsa-miR-4499	CIT
hsa-miR-4499	CIT
hsa-miR-4499	CIT
hsa-miR-4499	CIT
hsa-miR-4499	TRPM7
hsa-miR-4499	ZFX
hsa-miR-4499	CD40LG
hsa-miR-4499	ZFX
hsa-miR-4499	CIT
hsa-miR-4499	CIT
hsa-miR-449a	TSN
hsa-miR-449a	MDM4
hsa-miR-449a	MDM4
hsa-miR-449a	MDM4
hsa-miR-449a	PHF19
hsa-miR-449a	MYCN
hsa-miR-449a	FOSL1
hsa-miR-449a	FOSL1
hsa-miR-449a	RAB11FIP4
hsa-miR-449a	RAB11FIP4
hsa-miR-449a	SIRT1
hsa-miR-449a	RAB11FIP4
hsa-miR-449a	RAB11FIP4
hsa-miR-449a	CCNE2
hsa-miR-449a	CCNE2
hsa-miR-449a	CAPN6
hsa-miR-449a	RDH11
hsa-miR-449a	RALY
hsa-miR-449a	SSX5
hsa-miR-449a	MDM4
hsa-miR-449a	FLOT2
hsa-miR-449a	TSN
hsa-miR-449a	SMAD4
hsa-miR-449a	SMAD4
hsa-miR-449a	MYCN
hsa-miR-449a	FOSL1
hsa-miR-449a	MLLT1
hsa-miR-449a	RALY
hsa-miR-449a	SIRT1
hsa-miR-449a	FLOT2
hsa-miR-449a	ADAM10
hsa-miR-449a	ADAM10
hsa-miR-449a	SIRT1
hsa-miR-449a	LEF1
hsa-miR-449a	PEG10
hsa-miR-449a	POU2F1
hsa-miR-449a	MDM4
hsa-miR-449a	MDM4
hsa-miR-4500	NUP155
hsa-miR-4500	CDV3
hsa-miR-4500	CDV3
hsa-miR-4500	CDV3
hsa-miR-4500	SMCR8
hsa-miR-4500	LRIG3
hsa-miR-4500	NUP155
hsa-miR-4500	IFNLR1
hsa-miR-4500	ZNF200
hsa-miR-4500	ZNF200
hsa-miR-4500	RBFOX2
hsa-miR-4500	RBFOX2
hsa-miR-4500	PLXND1
hsa-miR-4500	CDV3
hsa-miR-4500	FMO4
hsa-miR-4500	MXD1
hsa-miR-4500	NUP155
hsa-miR-4500	ONECUT2
hsa-miR-4500	ACER2
hsa-miR-4500	NAA30
hsa-miR-4500	RBFOX2
hsa-miR-4500	RBFOX2
hsa-miR-4500	CDV3
hsa-miR-4500	LRIG3
hsa-miR-4500	ZNF200
hsa-miR-4500	ZNF200
hsa-miR-4500	ZNF200
hsa-miR-4500	MXD1
hsa-miR-4502	CHST15
hsa-miR-4502	ZNF544
hsa-miR-4502	ZNF544
hsa-miR-4502	ZNF544
hsa-miR-4502	ZNF544
hsa-miR-4502	ZNF544
hsa-miR-4502	ZNF616
hsa-miR-4502	ZNF544
hsa-miR-4502	ZNF544
hsa-miR-4502	CHST15
hsa-miR-4502	CHST15
hsa-miR-4502	PDE4D
hsa-miR-4502	PDE4D
hsa-miR-4502	ZNF544
hsa-miR-4502	ZNF544
hsa-miR-4502	PDE4D
hsa-miR-4502	PDE4D
hsa-miR-4502	PDE4D
hsa-miR-4502	PDE4D
hsa-miR-4502	PDE4D
hsa-miR-4502	PDE4D
hsa-miR-4502	PDE4D
hsa-miR-4503	ZBTB34
hsa-miR-4504	ZNF708
hsa-miR-4505	GTF3C1
hsa-miR-4505	PCSK6
hsa-miR-4505	MAP2K7
hsa-miR-4505	MAP2K7
hsa-miR-4505	ARHGDIA
hsa-miR-4505	ARHGDIA
hsa-miR-4505	ARHGDIA
hsa-miR-4505	MAPK8IP3
hsa-miR-4505	SEC22C
hsa-miR-4505	PCSK6
hsa-miR-4505	R3HDM4
hsa-miR-4505	MAP2K7
hsa-miR-4505	C10orf67
hsa-miR-4505	MLX
hsa-miR-4505	LACTB
hsa-miR-4505	SEPTIN14
hsa-miR-4505	MAPK8IP3
hsa-miR-4505	RAP1GAP2
hsa-miR-4505	RAP1GAP2
hsa-miR-4505	PAK4
hsa-miR-4505	PAK4
hsa-miR-4505	CDC37
hsa-miR-4505	SEC22C
hsa-miR-4505	RAP1GAP2
hsa-miR-4505	MAPK8IP3
hsa-miR-4505	TMEM248
hsa-miR-4505	TMEM63C
hsa-miR-4505	PNMA8B
hsa-miR-4505	ITGA3
hsa-miR-4505	PCSK6
hsa-miR-4505	PRKCA
hsa-miR-4505	NECTIN1
hsa-miR-4505	NECTIN1
hsa-miR-4505	LLGL1
hsa-miR-4505	NEURL1
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	ARHGDIA
hsa-miR-4505	NDEL1
hsa-miR-4505	KDM6B
hsa-miR-4505	C10orf67
hsa-miR-4505	CSK
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	C10orf67
hsa-miR-4505	CELF1
hsa-miR-4505	ECE1
hsa-miR-4505	GTF3C1
hsa-miR-4505	ACVRL1
hsa-miR-4505	PTGIS
hsa-miR-4505	PTGIS
hsa-miR-4505	IBA57
hsa-miR-4505	ILK
hsa-miR-4505	ILK
hsa-miR-4505	PAK4
hsa-miR-4505	PAK4
hsa-miR-4505	PAK4
hsa-miR-4505	PAK4
hsa-miR-4505	PAK4
hsa-miR-4505	NDEL1
hsa-miR-4505	ACVRL1
hsa-miR-4505	KDM6B
hsa-miR-4505	TMEM184A
hsa-miR-4505	RAP1GAP2
hsa-miR-4505	ECE1
hsa-miR-4505	CSK
hsa-miR-4505	CELF1
hsa-miR-4505	CELF1
hsa-miR-4505	ARHGDIA
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4505	RGS6
hsa-miR-4506	ZKSCAN8
hsa-miR-4506	ASPH
hsa-miR-4506	ASPH
hsa-miR-4506	ASPH
hsa-miR-4506	ASPH
hsa-miR-4506	ASPH
hsa-miR-4506	ZKSCAN8
hsa-miR-4506	ASPH
hsa-miR-4506	ASPH
hsa-miR-4506	ASPH
hsa-miR-4506	ASPH
hsa-miR-4506	ASPH
hsa-miR-4506	ASPH
hsa-miR-4507	PITPNM3
hsa-miR-4507	SDCBP
hsa-miR-4507	PTMA
hsa-miR-4507	PTMA
hsa-miR-4507	SDCBP
hsa-miR-4507	SDCBP
hsa-miR-4507	SDCBP
hsa-miR-4507	SDCBP
hsa-miR-4507	SDCBP
hsa-miR-4507	PTMA
hsa-miR-4507	PITPNM3
hsa-miR-4508	ASB6
hsa-miR-4508	ASB6
hsa-miR-4508	RGS6
hsa-miR-4508	RGS6
hsa-miR-4508	RGS6
hsa-miR-4508	RGS6
hsa-miR-4508	RGS6
hsa-miR-4508	ASB6
hsa-miR-4508	RGS6
hsa-miR-4508	RGS6
hsa-miR-4508	RGS6
hsa-miR-4508	RGS6
hsa-miR-4508	RGS6
hsa-miR-4508	RGS6
hsa-miR-4510	SAMD14
hsa-miR-4510	UBE2V1
hsa-miR-4510	UBE2V1
hsa-miR-4510	UBE2V1
hsa-miR-4510	UBE2V1
hsa-miR-4510	UBE2V1
hsa-miR-4510	LASP1
hsa-miR-4510	LASP1
hsa-miR-4510	PAX5
hsa-miR-4510	PAX5
hsa-miR-4510	PAX5
hsa-miR-4510	PAX5
hsa-miR-4510	PAX5
hsa-miR-4510	PAX5
hsa-miR-4510	PAX5
hsa-miR-4510	PAX5
hsa-miR-4510	PAX5
hsa-miR-4510	PAX5
hsa-miR-4510	NDUFA5
hsa-miR-4510	UBE2V1
hsa-miR-4510	UBE2V1
hsa-miR-4510	UBE2V1
hsa-miR-4510	UBE2V1
hsa-miR-4510	PARP11
hsa-miR-4510	PARP11
hsa-miR-4510	TUBB
hsa-miR-4510	TUBB
hsa-miR-4510	TUBB
hsa-miR-4510	ARHGEF6
hsa-miR-4510	IGSF8
hsa-miR-4510	NKD1
hsa-miR-4510	IGSF8
hsa-miR-4510	BTBD9
hsa-miR-4510	ELFN2
hsa-miR-4510	C20orf96
hsa-miR-4510	NFAT5
hsa-miR-4510	GFRA1
hsa-miR-4510	TPM3
hsa-miR-4510	BTBD9
hsa-miR-4510	SAMD14
hsa-miR-4510	TUBB
hsa-miR-4510	CREB3L2
hsa-miR-4510	CREB3L2
hsa-miR-4510	UBE2V1
hsa-miR-4510	UBE2V1
hsa-miR-4510	SBK1
hsa-miR-4510	DUSP14
hsa-miR-4510	NKIRAS2
hsa-miR-4510	NKIRAS2
hsa-miR-4510	CCDC88A
hsa-miR-4510	CCDC88A
hsa-miR-4510	DPF1
hsa-miR-4510	SAMD14
hsa-miR-4510	CCDC88A
hsa-miR-4510	CCDC88A
hsa-miR-4510	GFRA1
hsa-miR-4510	FGFR1
hsa-miR-4510	FGFR1
hsa-miR-4510	SAMD14
hsa-miR-4510	PLEKHG2
hsa-miR-4510	PLEKHG2
hsa-miR-4510	UBL4A
